,0
516,wooooooiiiiii ngetag akun gue siapahh bbrp kelar mengganggu notif
517,bahayanya dimana dah keliling indonesia sabang mroke aman aman aja negri aman aman aja 😀😀😀😀
518,liat slank lbh kek gtu aja lgi cmn liat pengangguran
519,biaya keluyuran gubernur jateng dr uang operasional beliau keluyuran rangka jabatnya pengangguran kerjaan
520,komentar panas geli lucukan
521,beresono sek kadrun” ng daerahmu sg sok suci
522,klo ma calon lugk usa sebar hoax tung belatungpak gk bales kaya elubkin hoax🤣😂 tiru iyakan den
523,lapor har korban perbaikanpebambalan menunggu mati kah
524,emang iya kemanusiaan
525,kadrun
